ftc.delta_t,ftc.goal_count,config.dummy,action.delta,state.value,reward,terminal,time,simulator,predict,sim_id,statistics.episode_reward,statistics.episode_count,statistics.episode_rate,statistics.iteration_count,statistics.iteration_rate
,,,,,,,,,,,,,,,
-4436820.0,,,,,,,,,,,,,,,
1380.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,422,187
1371.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,423,187
1443.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,424,187
1517.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,425,187
1367.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,426,187
1421.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,427,187
1363.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,428,187
1382.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,429,187
1628.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,430,187
1442.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,431,187
1449.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,432,187
1498.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,433,187
1382.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,434,187
1468.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,435,187
1405.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,436,187
1421.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,437,187
1440.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,438,187
1456.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,439,187
1564.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,440,187
1471.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,441,187
1455.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,442,187
1480.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,443,187
1457.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,444,187
1564.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,445,187
1484.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,446,187
1493.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,447,187
1498.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,448,187
1453.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,449,187
1507.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,450,187
1496.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,451,187
1483.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,452,187
1477.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,453,187
1382.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,454,187
1581.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,455,187
1447.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,456,187
1418.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,457,187
1327.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,458,187
1304.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,459,187
1478.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,460,187
1306.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,461,187
1353.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,462,187
1385.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,463,187
1511.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,464,187
1572.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,465,187
1450.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,466,187
1442.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,467,187
1454.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,468,187
1469.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,469,187
1686.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,470,187
1436.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,471,186
1738.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,472,186
1461.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,473,186
1436.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,474,186
1578.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,475,186
1450.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,476,186
1460.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,477,186
1439.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,478,186
1443.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,479,186
1576.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,480,186
1453.0,0,,0,2,0,False,2018-07-17 16:46:36,find_the_center_sim,False,3928866344,0,155,49,481,186
1472.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,482,186
1449.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,483,186
1511.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,484,186
1592.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,485,186
1485.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,486,186
1458.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,487,186
1436.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,488,186
1449.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,489,186
1643.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,490,186
1490.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,491,186
1595.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,492,186
1525.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,493,186
1454.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,494,186
1651.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,495,186
1516.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,496,186
1476.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,497,186
1575.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,498,186
1491.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,499,186
1531.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,500,186
1375.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,501,187
1461.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,502,187
1427.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,503,187
1394.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,504,187
1508.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,505,187
1413.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,506,187
1325.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,507,187
1381.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,508,187
1319.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,509,187
1565.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,510,187
1438.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,511,187
1437.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,512,187
1403.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,513,187
1424.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,514,187
1519.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,515,187
1301.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,516,187
1344.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,517,187
1327.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,518,187
1321.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,519,187
1376.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,520,187
1386.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,521,187
1374.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,522,187
1253.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,523,187
1213.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,524,187
1445.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,525,187
1245.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,526,187
1255.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,527,187
1313.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,528,187
1335.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,529,187
1562.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,530,187
1310.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,531,187
1235.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,532,187
1368.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,533,187
1346.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,534,187
1553.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,535,187
1270.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,536,187
1296.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,537,187
1249.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,538,187
1325.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,539,187
1367.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,540,187
1296.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,541,187
1342.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,542,187
1124.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,543,187
1033.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,544,187
1131.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,545,187
994.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,546,188
1007.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,547,188
1120.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,548,188
1089.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,549,188
1135.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,550,188
1331.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,551,188
1029.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,552,188
1116.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,553,188
1022.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,554,188
1091.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,555,188
1019.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,556,188
1072.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,557,188
1059.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,558,188
1155.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,559,188
1125.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,560,188
1095.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,561,188
1081.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,562,188
1015.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,563,188
1021.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,564,188
1222.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,565,188
1078.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,566,188
1047.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,567,189
1037.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,568,189
1106.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,569,189
1217.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,570,189
1100.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,571,189
1109.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,572,189
1093.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,573,189
1065.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,574,189
1247.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,575,189
1060.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,576,189
1045.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,577,189
1019.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,578,189
1068.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,579,189
1125.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,580,189
1065.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,581,189
1088.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,582,189
1064.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,583,189
1022.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,584,189
1172.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,585,189
1017.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,586,189
1098.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,587,189
1040.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,588,190
1050.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,589,190
1094.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,590,190
1001.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,591,190
1171.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,592,190
1165.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,593,190
1081.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,594,190
1091.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,595,190
1033.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,596,190
1311.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,597,190
1059.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,598,190
1141.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,599,190
1139.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,600,190
1036.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,601,190
1007.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,602,190
1106.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,603,190
1036.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,604,190
1217.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,605,190
1010.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,606,190
1029.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,607,190
1039.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,608,190
1121.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,609,190
1120.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,610,190
1235.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,611,190
1181.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,612,190
1147.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,613,190
1230.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,614,190
1302.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,615,191
1137.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,616,191
1150.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,617,191
1220.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,618,191
1234.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,619,191
1247.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,620,191
1267.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,621,191
1195.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,622,191
1284.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,623,191
1185.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,624,191
1412.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,625,191
1173.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,626,191
1316.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,627,191
1277.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,628,191
1282.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,629,191
1284.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,630,191
1234.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,631,191
1175.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,632,191
1251.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,633,191
1236.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,634,191
1356.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,635,191
1182.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,636,191
1187.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,637,191
1180.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,638,191
1193.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,639,191
1253.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,640,191
1240.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,641,191
1301.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,642,191
1301.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,643,191
1325.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,644,191
1410.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,645,191
1191.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,646,191
1291.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,647,191
1258.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,648,191
1186.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,649,191
1288.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,650,191
1309.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,651,191
1331.9999999995343,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,652,191
1407.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,653,191
1343.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,654,191
1498.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,655,191
1281.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,656,191
1253.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,657,191
1218.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,658,191
1373.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,659,191
1384.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,660,191
1309.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,661,191
1250.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,662,191
1292.0000000004657,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,663,191
1294.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,664,191
1322.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,665,191
1125.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,666,191
1202.0000000002328,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,667,191
1205.9999999997672,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,668,191
1322.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,669,191
1278.0,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,670,191
1232.0000000004657,0,,0,2,0,False,2018-07-17 16:46:37,find_the_center_sim,False,3928866344,0,155,49,671,191
